a,b,c,t
11,46,66,11.941817814510223
11,46,71,11.924845244522471
11,46,76,11.909268217188947
11,46,81,11.89488852868523
11,46,86,11.88154642674123
11,46,91,11.86911138796506
11,46,96,11.85747548379212
11,51,1,14.054084635713773
11,51,6,13.021841904553831
11,51,11,12.777336621766782
11,51,16,12.646160190357326
11,51,21,12.55906331757036
11,51,26,12.494911598847299
11,51,31,12.444646723279671
11,51,36,12.403609705677779
11,51,41,12.36910939462678
11,51,46,12.339460229460792
11,51,51,12.313541320315153
11,51,56,12.290572043912134
11,51,61,12.26998840248689
11,51,66,12.251370523215916
11,51,71,12.234397953228163
11,51,76,12.21882092589464
11,51,81,12.204441237390922
11,51,86,12.19109913544692
11,51,91,12.178664096670753
11,51,96,12.167028192497812
11,56,1,14.334662809746243
11,56,6,13.302420078586302
11,56,11,13.057914795799253
11,56,16,12.926738364389797
11,56,21,12.83964149160283
11,56,26,12.77548977287977
11,56,31,12.725224897312142
11,56,36,12.68418787971025
11,56,41,12.64968756865925
11,56,46,12.620038403493263
11,56,51,12.594119494347622
11,56,56,12.571150217944604
11,56,61,12.55056657651936
11,56,66,12.531948697248385
11,56,71,12.514976127260633
11,56,76,12.49939909992711
11,56,81,12.485019411423393
11,56,86,12.471677309479391
11,56,91,12.459242270703223
11,56,96,12.447606366530282
11,61,1,14.59122933006073
11,61,6,13.558986598900788
11,61,11,13.314481316113739
11,61,16,13.183304884704283
11,61,21,13.096208011917316
11,61,26,13.032056293194255
11,61,31,12.981791417626628
11,61,36,12.940754400024735
11,61,41,12.906254088973736
11,61,46,12.876604923807749
11,61,51,12.85068601466211
11,61,56,12.82771673825909
11,61,61,12.807133096833846
11,61,66,12.788515217562873
11,61,71,12.771542647575119
11,61,76,12.755965620241597
11,61,81,12.741585931737879
11,61,86,12.728243829793877
11,61,91,12.715808791017709
11,61,96,12.704172886844768
11,66,1,14.827571963620072
11,66,6,13.795329232460132
11,66,11,13.550823949673081
11,66,16,13.419647518263627
11,66,21,13.332550645476658
11,66,26,13.268398926753598
11,66,31,13.218134051185972
11,66,36,13.177097033584078
11,66,41,13.142596722533078
11,66,46,13.112947557367091
11,66,51,13.087028648221452
11,66,56,13.064059371818432
11,66,61,13.043475730393189
11,66,66,13.024857851122215
11,66,71,13.007885281134461
11,66,76,12.992308253800939
11,66,81,12.977928565297223
11,66,86,12.96458646335322
11,66,91,12.952151424577051
11,66,96,12.94051552040411
11,71,1,15.046647368664742
11,71,6,14.0144046375048
11,71,11,13.76989935471775
11,71,16,13.638722923308297
11,71,21,13.551626050521328
11,71,26,13.487474331798268
11,71,31,13.43720945623064
11,71,36,13.396172438628748
11,71,41,13.361672127577748
11,71,46,13.332022962411761
11,71,51,13.306104053266122
11,71,56,13.283134776863102
11,71,61,13.262551135437858
11,71,66,13.243933256166885
11,71,71,13.226960686179131
11,71,76,13.211383658845609
11,71,81,13.19700397034189
11,71,86,13.18366186839789
11,71,91,13.171226829621721
11,71,96,13.15959092544878
11,76,1,15.25080775839979
11,76,6,14.218565027239848
11,76,11,13.974059744452799
11,76,16,13.842883313043343
11,76,21,13.755786440256374
11,76,26,13.691634721533315
11,76,31,13.641369845965688
11,76,36,13.600332828363793
11,76,41,13.565832517312796
11,76,46,13.536183352146809
11,76,51,13.510264443001168
11,76,56,13.48729516659815
11,76,61,13.466711525172906
11,76,66,13.448093645901931
11,76,71,13.431121075914179
11,76,76,13.415544048580655
11,76,81,13.401164360076939
11,76,86,13.387822258132937
11,76,91,13.375387219356769
11,76,96,13.363751315183828
11,81,1,15.44195520155811
11,81,6,14.409712470398171
11,81,11,14.16520718761112
11,81,16,14.034030756201666
11,81,21,13.946933883414697
11,81,26,13.882782164691639
11,81,31,13.832517289124011
11,81,36,13.791480271522117
11,81,41,13.756979960471119
11,81,46,13.727330795305132
11,81,51,13.701411886159491
11,81,56,13.678442609756473
11,81,61,13.65785896833123
11,81,66,13.639241089060254
11,81,71,13.622268519072502
11,81,76,13.606691491738978
11,81,81,13.592311803235262
11,81,86,13.57896970129126
11,81,91,13.566534662515092
11,81,96,13.554898758342151
11,86,1,15.621649626301318
11,86,6,14.589406895141378
11,86,11,14.344901612354327
11,86,16,14.213725180944873
11,86,21,14.126628308157905
11,86,26,14.062476589434844
11,86,31,14.012211713867218
11,86,36,13.971174696265324
11,86,41,13.936674385214326
11,86,46,13.907025220048338
11,86,51,13.881106310902698
11,86,56,13.85813703449968
11,86,61,13.837553393074435
11,86,66,13.818935513803462
11,86,71,13.801962943815708
11,86,76,13.786385916482185
11,86,81,13.77200622797847
11,86,86,13.758664126034466
11,86,91,13.746229087258298
11,86,96,13.734593183085357
11,91,1,15.791186257091345
11,91,6,14.758943525931404
11,91,11,14.514438243144355
11,91,16,14.3832618117349
11,91,21,14.296164938947932
11,91,26,14.232013220224871
11,91,31,14.181748344657244
11,91,36,14.140711327055351
11,91,41,14.106211016004352
11,91,46,14.076561850838365
11,91,51,14.050642941692725
11,91,56,14.027673665289706
11,91,61,14.007090023864462
11,91,66,13.988472144593489
11,91,71,13.971499574605735
11,91,76,13.955922547272213
11,91,81,13.941542858768496
11,91,86,13.928200756824493
11,91,91,13.915765718048325
11,91,96,13.904129813875384
11,96,1,15.951652311944304
11,96,6,14.919409580784363
11,96,11,14.674904297997314
11,96,16,14.543727866587858
11,96,21,14.45663099380089
11,96,26,14.39247927507783
11,96,31,14.342214399510203
11,96,36,14.30117738190831
11,96,41,14.26667707085731
11,96,46,14.237027905691324
11,96,51,14.211108996545683
11,96,56,14.188139720142665
11,96,61,14.167556078717421
11,96,66,14.148938199446446
11,96,71,14.131965629458694
11,96,76,14.116388602125172
11,96,81,14.102008913621454
11,96,86,14.088666811677452
11,96,91,14.076231772901284
11,96,96,14.064595868728343
16,1,1,2.4459544622615
16,1,6,1.4137117311015597
16,1,11,1.16920644831451
16,1,16,1.0380300169050554
16,1,21,0.9509331441180866
16,1,26,0.8867814253950272
16,1,31,0.8365165498273998
16,1,36,0.7954795322255063
16,1,41,0.7609792211745076
16,1,46,0.731330056008521
16,1,51,0.7054111468628802
16,1,56,0.6824418704598619
16,1,61,0.661858229034618
16,1,66,0.6432403497636439
16,1,71,0.6262677797758908
16,1,76,0.6106907524423674
16,1,81,0.5963110639386509
16,1,86,0.5829689619946488
16,1,91,0.5705339232184806
16,1,96,0.5588980190455398
16,6,1,7.821232869945665
16,6,6,6.788990138785724
16,6,11,6.544484855998675
16,6,16,6.4133084245892205
16,6,21,6.326211551802252
16,6,26,6.262059833079192
16,6,31,6.2117949575115645
16,6,36,6.170757939909671
16,6,41,6.136257628858672
16,6,46,6.106608463692686
16,6,51,6.080689554547045
16,6,56,6.057720278144027
16,6,61,6.037136636718783
16,6,66,6.018518757447809
16,6,71,6.001546187460056
16,6,76,5.985969160126532
16,6,81,5.971589471622815
16,6,86,5.958247369678814
16,6,91,5.945812330902646
16,6,96,5.934176426729705
16,11,1,9.639640280656613
16,11,6,8.607397549496671
16,11,11,8.362892266709622
16,11,16,8.231715835300166
16,11,21,8.1446189625132
16,11,26,8.080467243790139
16,11,31,8.030202368222511
16,11,36,7.989165350620618
16,11,41,7.954665039569619
16,11,46,7.925015874403632
16,11,51,7.899096965257992
16,11,56,7.876127688854973
16,11,61,7.85554404742973
16,11,66,7.836926168158755
16,11,71,7.819953598171002
16,11,76,7.804376570837479
16,11,81,7.789996882333763
16,11,86,7.7766547803897605
16,11,91,7.7642197416135925
16,11,96,7.7525838374406515
16,16,1,10.763720628980844
16,16,6,9.731477897820904
16,16,11,9.486972615033853
16,16,16,9.355796183624399
16,16,21,9.26869931083743
16,16,26,9.204547592114372
16,16,31,9.154282716546744
16,16,36,9.11324569894485
16,16,41,9.078745387893852
16,16,46,9.049096222727865
16,16,51,9.023177313582224
16,16,56,9.000208037179206
16,16,61,8.979624395753962
16,16,66,8.961006516482987
16,16,71,8.944033946495235
16,16,76,8.928456919161711
16,16,81,8.914077230657995
16,16,86,8.900735128713993
16,16,91,8.888300089937824
16,16,96,8.876664185764884
16,21,1,11.57952177543177
16,21,6,10.547279044271828
16,21,11,10.30277376148478
16,21,16,10.171597330075324
16,21,21,10.084500457288355
16,21,26,10.020348738565296
16,21,31,9.970083862997669
16,21,36,9.929046845395776
16,21,41,9.894546534344776
16,21,46,9.86489736917879
16,21,51,9.838978460033148
16,21,56,9.81600918363013
16,21,61,9.795425542204887
16,21,66,9.776807662933912
16,21,71,9.75983509294616
16,21,76,9.744258065612636
16,21,81,9.72987837710892
16,21,86,9.716536275164918
16,21,91,9.70410123638875
16,21,96,9.692465332215809
16,26,1,12.220244076325946
16,26,6,11.188001345166006
16,26,11,10.943496062378957
16,26,16,10.812319630969501
16,26,21,10.725222758182532
16,26,26,10.661071039459474
16,26,31,10.610806163891846
16,26,36,10.569769146289952
16,26,41,10.535268835238954
16,26,46,10.505619670072967
16,26,51,10.479700760927326
16,26,56,10.456731484524308
16,26,61,10.436147843099064
16,26,66,10.41752996382809
16,26,71,10.400557393840337
16,26,76,10.384980366506813
16,26,81,10.370600678003097
16,26,86,10.357258576059095
16,26,91,10.344823537282927
16,26,96,10.333187633109986
16,31,1,12.747916075716939
16,31,6,11.715673344556999
16,31,11,11.471168061769948
16,31,16,11.339991630360494
16,31,21,11.252894757573525
16,31,26,11.188743038850467
16,31,31,11.138478163282839
16,31,36,11.097441145680945
16,31,41,11.062940834629947
16,31,46,11.03329166946396
16,31,51,11.007372760318319
16,31,56,10.984403483915301
16,31,61,10.963819842490057
16,31,66,10.945201963219082
16,31,71,10.92822939323133
16,31,76,10.912652365897806
16,31,81,10.89827267739409
16,31,86,10.884930575450088
16,31,91,10.87249553667392
16,31,96,10.86085963250098
16,36,1,13.196511277629831
16,36,6,12.16426854646989
16,36,11,11.91976326368284
16,36,16,11.788586832273385
16,36,21,11.701489959486416
16,36,26,11.637338240763357
16,36,31,11.58707336519573
16,36,36,11.546036347593835
16,36,41,11.511536036542838
16,36,46,11.481886871376851
16,36,51,11.45596796223121
16,36,56,11.432998685828192
16,36,61,11.412415044402948
16,36,66,11.393797165131973
16,36,71,11.376824595144221
16,36,76,11.361247567810697
16,36,81,11.34686787930698
16,36,86,11.33352577736298
16,36,91,11.321090738586811
16,36,96,11.30945483441387
16,41,1,13.586670662374424
16,41,6,12.554427931214484
16,41,11,12.309922648427433
16,41,16,12.178746217017979
16,41,21,12.09164934423101
16,41,26,12.027497625507952
16,41,31,11.977232749940324
16,41,36,11.93619573233843
16,41,41,11.901695421287432
16,41,46,11.872046256121443
16,41,51,11.846127346975804
16,41,56,11.823158070572786
16,41,61,11.80257442914754
16,41,66,11.783956549876567
16,41,71,11.766983979888813
16,41,76,11.75140695255529
16,41,81,11.737027264051575
16,41,86,11.723685162107572
16,41,91,11.711250123331403
16,41,96,11.699614219158464
16,46,1,13.931878651728786
16,46,6,12.899635920568844
16,46,11,12.655130637781795
16,46,16,12.52395420637234
16,46,21,12.436857333585372
16,46,26,12.372705614862312
16,46,31,12.322440739294684
16,46,36,12.281403721692792
16,46,41,12.246903410641792
16,46,46,12.217254245475806
16,46,51,12.191335336330166
16,46,56,12.168366059927147
16,46,61,12.147782418501903
16,46,66,12.12916453923093
16,46,71,12.112191969243176
16,46,76,12.096614941909653
16,46,81,12.082235253405935
16,46,86,12.068893151461934
16,46,91,12.056458112685766
16,46,96,12.044822208512825
16,51,1,14.241431360434477
16,51,6,13.209188629274538
16,51,11,12.964683346487487
16,51,16,12.833506915078033
16,51,21,12.746410042291064
16,51,26,12.682258323568005
16,51,31,12.631993448000378
16,51,36,12.590956430398483
16,51,41,12.556456119347486
16,51,46,12.526806954181499
16,51,51,12.500888045035857
16,51,56,12.47791876863284
16,51,61,12.457335127207596
16,51,66,12.438717247936621
16,51,71,12.421744677948869
16,51,76,12.406167650615345
16,51,81,12.391787962111628
16,51,86,12.378445860167625
16,51,91,12.366010821391457
16,51,96,12.354374917218518
16,56,1,14.522009534466948
16,56,6,13.489766803307008
16,56,11,13.245261520519957
16,56,16,13.114085089110503
16,56,21,13.026988216323534
16,56,26,12.962836497600474
16,56,31,12.912571622032848
16,56,36,12.871534604430954
16,56,41,12.837034293379956
16,56,46,12.80738512821397
16,56,51,12.781466219068328
16,56,56,12.75849694266531
16,56,61,12.737913301240066
16,56,66,12.719295421969091
16,56,71,12.70232285198134
16,56,76,12.686745824647815
16,56,81,12.672366136144099
16,56,86,12.659024034200096
16,56,91,12.646588995423928
16,56,96,12.634953091250988
16,61,1,14.778576054781434
16,61,6,13.746333323621494
16,61,11,13.501828040834443
16,61,16,13.37065160942499
16,61,21,13.28355473663802
16,61,26,13.219403017914962
16,61,31,13.169138142347334
16,61,36,13.12810112474544
16,61,41,13.093600813694442
16,61,46,13.063951648528455
16,61,51,13.038032739382814
16,61,56,13.015063462979796
16,61,61,12.994479821554553
16,61,66,12.975861942283577
16,61,71,12.958889372295825
16,61,76,12.943312344962301
16,61,81,12.928932656458585
16,61,86,12.915590554514582
16,61,91,12.903155515738414
16,61,96,12.891519611565474
16,66,1,15.014918688340776
16,66,6,13.982675957180836
16,66,11,13.738170674393787
16,66,16,13.606994242984332
16,66,21,13.519897370197363
16,66,26,13.455745651474304
16,66,31,13.405480775906677
16,66,36,13.364443758304782
16,66,41,13.329943447253784
16,66,46,13.300294282087798
16,66,51,13.274375372942156
16,66,56,13.251406096539139
16,66,61,13.230822455113895
16,66,66,13.21220457584292
16,66,71,13.195232005855168
16,66,76,13.179654978521643
16,66,81,13.165275290017927
16,66,86,13.151933188073926
16,66,91,13.139498149297758
16,66,96,13.127862245124817
16,71,1,15.233994093385446
16,71,6,14.201751362225506
16,71,11,13.957246079438455
16,71,16,13.826069648029002
16,71,21,13.738972775242033
16,71,26,13.674821056518974
16,71,31,13.624556180951346
16,71,36,13.583519163349452
16,71,41,13.549018852298454
16,71,46,13.519369687132468
16,71,51,13.493450777986826
16,71,56,13.470481501583809
16,71,61,13.449897860158565
16,71,66,13.43127998088759
16,71,71,13.414307410899838
16,71,76,13.398730383566313
16,71,81,13.384350695062597
16,71,86,13.371008593118596
16,71,91,13.358573554342426
16,71,96,13.346937650169487
16,76,1,15.438154483120494
16,76,6,14.405911751960552
16,76,11,14.161406469173503
16,76,16,14.03023003776405
16,76,21,13.94313316497708
16,76,26,13.87898144625402
16,76,31,13.828716570686392
16,76,36,13.7876795530845
16,76,41,13.7531792420335
16,76,46,13.723530076867513
16,76,51,13.697611167721874
16,76,56,13.674641891318855
16,76,61,13.65405824989361
16,76,66,13.635440370622637
16,76,71,13.618467800634884
16,76,76,13.602890773301361
16,76,81,13.588511084797645
16,76,86,13.575168982853642
16,76,91,13.562733944077474
16,76,96,13.551098039904533
16,81,1,15.629301926278817
16,81,6,14.597059195118876
16,81,11,14.352553912331826
16,81,16,14.22137748092237
16,81,21,14.134280608135404
16,81,26,14.070128889412343
16,81,31,14.019864013844716
16,81,36,13.978826996242823
16,81,41,13.944326685191824
16,81,46,13.914677520025837
16,81,51,13.888758610880195
16,81,56,13.865789334477178
16,81,61,13.845205693051934
16,81,66,13.82658781378096
16,81,71,13.809615243793207
16,81,76,13.794038216459684
16,81,81,13.779658527955966
16,81,86,13.766316426011965
16,81,91,13.753881387235797
16,81,96,13.742245483062856
16,86,1,15.808996351022023
16,86,6,14.776753619862083
16,86,11,14.532248337075034
16,86,16,14.401071905665578
16,86,21,14.31397503287861
16,86,26,14.24982331415555
16,86,31,14.199558438587923
16,86,36,14.15852142098603
16,86,41,14.12402110993503
16,86,46,14.094371944769044
16,86,51,14.068453035623403
16,86,56,14.045483759220385
16,86,61,14.024900117795141
16,86,66,14.006282238524166
16,86,71,13.989309668536414
16,86,76,13.97373264120289
16,86,81,13.959352952699174
16,86,86,13.946010850755172
16,86,91,13.933575811979004
16,86,96,13.921939907806063
16,91,1,15.97853298181205
16,91,6,14.94629025065211
16,91,11,14.70178496786506
16,91,16,14.570608536455605
16,91,21,14.483511663668637
16,91,26,14.419359944945578
16,91,31,14.36909506937795
16,91,36,14.328058051776056
16,91,41,14.293557740725058
16,91,46,14.263908575559071
16,91,51,14.23798966641343
16,91,56,14.215020390010412
16,91,61,14.194436748585169
16,91,66,14.175818869314194
16,91,71,14.158846299326441
16,91,76,14.143269271992917
16,91,81,14.128889583489201
16,91,86,14.1155474815452
16,91,91,14.103112442769032
16,91,96,14.09147653859609
16,96,1,16.13899903666501
16,96,6,15.106756305505069
16,96,11,14.862251022718018
16,96,16,14.731074591308564
16,96,21,14.643977718521596
16,96,26,14.579825999798535
16,96,31,14.52956112423091
16,96,36,14.488524106629015
16,96,41,14.454023795578017
16,96,46,14.42437463041203
16,96,51,14.398455721266389
16,96,56,14.375486444863371
16,96,61,14.354902803438126
16,96,66,14.336284924167153
16,96,71,14.319312354179399
16,96,76,14.303735326845876
16,96,81,14.28935563834216
16,96,86,14.276013536398157
16,96,91,14.263578497621989
16,96,96,14.251942593449048
21,1,1,2.581921320003321
21,1,6,1.5496785888433804
21,1,11,1.3051733060563309
21,1,16,1.173996874646876
21,1,21,1.0869000018599075
21,1,26,1.0227482831368482
21,1,31,0.9724834075692207
21,1,36,0.9314463899673271
21,1,41,0.8969460789163284
21,1,46,0.8672969137503417
21,1,51,0.841378004604701
21,1,56,0.8184087282016828
21,1,61,0.7978250867764388
21,1,66,0.7792072075054647
21,1,71,0.7622346375177116
21,1,76,0.7466576101841883
21,1,81,0.7322779216804717
21,1,86,0.7189358197364697
21,1,91,0.7065007809603016
21,1,96,0.6948648767873608
21,6,1,7.957199727687486
21,6,6,6.924956996527546
21,6,11,6.680451713740496
21,6,16,6.549275282331041
21,6,21,6.462178409544072
21,6,26,6.398026690821013
21,6,31,6.347761815253386
21,6,36,6.306724797651492
21,6,41,6.272224486600494
21,6,46,6.242575321434507
21,6,51,6.216656412288866
21,6,56,6.193687135885848
21,6,61,6.173103494460603
21,6,66,6.15448561518963
21,6,71,6.137513045201877
21,6,76,6.121936017868353
21,6,81,6.107556329364637
21,6,86,6.094214227420634
21,6,91,6.081779188644466
21,6,96,6.070143284471525
21,11,1,9.775607138398433
21,11,6,8.743364407238492
21,11,11,8.498859124451442
21,11,16,8.367682693041989
21,11,21,8.28058582025502
21,11,26,8.21643410153196
21,11,31,8.166169225964332
21,11,36,8.125132208362439
21,11,41,8.09063189731144
21,11,46,8.060982732145453
21,11,51,8.035063822999813
21,11,56,8.012094546596794
21,11,61,7.99151090517155
21,11,66,7.972893025900576
21,11,71,7.955920455912823
21,11,76,7.9403434285792995
21,11,81,7.925963740075583
21,11,86,7.912621638131581
21,11,91,7.900186599355413
21,11,96,7.888550695182472
21,16,1,10.899687486722664
21,16,6,9.867444755562724
21,16,11,9.622939472775675
21,16,16,9.49176304136622
21,16,21,9.40466616857925
21,16,26,9.340514449856192
21,16,31,9.290249574288564
21,16,36,9.24921255668667
21,16,41,9.214712245635672
21,16,46,9.185063080469686
21,16,51,9.159144171324044
21,16,56,9.136174894921027
21,16,61,9.115591253495783
